iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,bal_trg,bal_val,bal_tst,elapsed
0,0.099631758074,0.102306504215,0.0995084269273,0.72791788113,0.708565636087,0.728304947283,0.1864342554,0.150664697194,0.211764705882,0.512881028773,0.487383535794,0.527110068234,0.0715408770002
10,0.100696150853,0.102944118321,0.0998539701932,0.72576352807,0.718195641156,0.728710462287,0.174675819985,0.15243902439,0.194945848375,0.505919521812,0.491739395369,0.517729195767,0.848494176
20,0.101925880068,0.104089695263,0.101088789842,0.719934102142,0.715661429295,0.721816707218,0.171664167916,0.161434977578,0.191037735849,0.50247124595,0.495598930692,0.51365050095,1.625819331
30,0.104929575942,0.106984507235,0.103988936231,0.710556329996,0.700456158135,0.708840227088,0.222070844687,0.221343873518,0.241014799154,0.529374194966,0.52679364705,0.54124920863,2.409391319
40,0.100637369729,0.102646597394,0.100139243409,0.729692054239,0.713127217435,0.722222222222,0.220679576178,0.202816901408,0.234636871508,0.532664625918,0.518212643,0.53954587935,3.229020451
50,0.10226894334,0.104793634126,0.102531601669,0.721835001901,0.711606690319,0.719789132198,0.227928244812,0.215172413793,0.239823982398,0.535376783353,0.525350866848,0.542382249199,4.054257406
60,0.104350319439,0.106530388599,0.105205372931,0.715625396021,0.706538266599,0.712895377129,0.233606557377,0.220726783311,0.240343347639,0.537725301968,0.527711601211,0.541510486278,4.861348354
70,0.103991401381,0.106105483634,0.105066250854,0.715752122671,0.705017739483,0.708840227088,0.233686368295,0.207084468665,0.234541577825,0.537800264487,0.518774816213,0.536973299434,5.659944549
80,0.102787912024,0.104702038754,0.104103221883,0.71968064884,0.710086163203,0.709651257097,0.235131396957,0.212121212121,0.235042735043,0.539455026786,0.523112002202,0.537453145883,6.442642832
90,0.104222645154,0.105483139693,0.10578808254,0.717906475732,0.710086163203,0.712489862125,0.233998623538,0.196629213483,0.235167206041,0.538405551524,0.513734913708,0.538063631156,7.225597237
100,0.108699808832,0.109327986981,0.110402371656,0.701558737803,0.698935631019,0.695458231955,0.244465832531,0.232558139535,0.242179616549,0.542451440128,0.533931870897,0.539745606013,7.995739321
