iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,bal_trg,bal_val,bal_tst,elapsed
0,0.229327259384,0.234435692379,0.232077503297,0.364592573818,0.349721236695,0.355231143552,0.238919247116,0.227573750753,0.222113502935,0.478948486445,0.460015921689,0.452830591593,0.140917241
10,0.223279845943,0.228206158825,0.226149199058,0.386896464326,0.374049670552,0.375101378751,0.240740740741,0.231487243311,0.22132390096,0.485451131928,0.470385658686,0.456035011205,1.628589489
20,0.22645860664,0.231353140151,0.228776763664,0.37523761247,0.359858084136,0.36699107867,0.238492431264,0.230347349177,0.220668996505,0.480227269658,0.466011125526,0.453374501311,3.110874115
30,0.234168911384,0.238957240218,0.236601185866,0.352933721962,0.341104916371,0.343471208435,0.238819320215,0.234393404005,0.222008649688,0.476735465191,0.468315839132,0.450148727276,4.569833054
40,0.229848733497,0.234688784896,0.232313123681,0.362691674059,0.353775975672,0.354420113544,0.238837596489,0.234234234234,0.220372184133,0.478493124445,0.470451507646,0.450212790546,6.037417176
50,0.229410809715,0.234403825162,0.231947698368,0.362691674059,0.351748606183,0.355231143552,0.239298139465,0.233672857999,0.220588235294,0.479162200227,0.469252466879,0.450692636995,7.320330712
60,0.22652521832,0.231342987965,0.229123606265,0.37118235965,0.36087176888,0.364557988646,0.238256063862,0.233434650456,0.220009955202,0.479166620621,0.470629398121,0.451934961964,8.139029506
70,0.219947839698,0.224832804538,0.222500113449,0.387403370929,0.380131779017,0.382806163828,0.232941923199,0.22936357908,0.219487179487,0.474711231608,0.468624444707,0.455248665977,8.968474847
80,0.217968733322,0.222794653295,0.220556710471,0.393232796857,0.389254941713,0.389699918897,0.231460674157,0.231014677728,0.218993253762,0.47381051489,0.472680544089,0.456120428897,10.436186682
90,0.211315986479,0.21646848982,0.21405280557,0.409833988088,0.406487582362,0.407137064071,0.2308835673,0.229098090849,0.216505894962,0.476270771248,0.473495302119,0.456816331863,11.93722338
100,0.209643860351,0.215086899403,0.211812297046,0.415790140667,0.415103902686,0.415247364152,0.231922692436,0.236772486772,0.223060344828,0.478790395957,0.485289145733,0.466959682849,13.464701388
110,0.205700271237,0.211213479761,0.207847468829,0.427955899126,0.425747592499,0.424168694242,0.23231292517,0.234976367319,0.222343921139,0.481637805176,0.484886189409,0.467962084594,14.955743357
120,0.204477894155,0.209987220892,0.206775723197,0.431504245343,0.425747592499,0.427412814274,0.231849315068,0.233941852603,0.222466960352,0.481729528356,0.483546605339,0.468812493091,16.430218514
130,0.202917680719,0.20856315926,0.205039722706,0.431757698644,0.430309173847,0.431062449311,0.232717316906,0.234332425068,0.226144511859,0.482883067066,0.484904862995,0.474178734009,17.922059272
140,0.196302822069,0.202041005908,0.197960576099,0.452540869345,0.44602128738,0.444849959448,0.232136509065,0.229739252995,0.21547277937,0.486144397089,0.482141172308,0.464163509562,19.443882429
150,0.194408715094,0.200044107845,0.19607495721,0.458116841972,0.451596553472,0.450932684509,0.233142037303,0.230440967283,0.217341040462,0.488439134241,0.484098950348,0.46776235793,20.899831415
160,0.192424760557,0.197980299465,0.194045643587,0.464960081105,0.456664977192,0.45701540957,0.230965391621,0.228776978417,0.213740458015,0.487134504001,0.483077800055,0.464947342505,22.355101963
170,0.19092180981,0.196292539636,0.192581479078,0.46812824737,0.459199189052,0.461070559611,0.230331927379,0.227371469949,0.21592920354,0.487001339625,0.481897432873,0.46841555205,23.777453559
180,0.18904724642,0.194326098592,0.190542865858,0.473197313395,0.466801824633,0.470802919708,0.232601070703,0.228739002933,0.219030520646,0.490668916156,0.485054251681,0.474173709439,25.206375593
190,0.181847795258,0.186915392233,0.182743593275,0.499683183373,0.488089204257,0.500405515004,0.233993015134,0.232522796353,0.23,0.497303559522,0.493625427527,0.492757082132,26.660547465
200,0.176151582011,0.180764840571,0.1772793623,0.518565454315,0.504815002534,0.514598540146,0.227374415294,0.223987291501,0.216110019646,0.493753307621,0.487442505012,0.480843826311,28.117266393
210,0.173122241926,0.177618463733,0.174132902106,0.529210492967,0.518499746579,0.524736415247,0.228452751817,0.227642276423,0.217623497997,0.497039318179,0.494196446122,0.484703952327,29.675591316
220,0.168558944135,0.172961997784,0.169237199515,0.540489164871,0.527622909275,0.534063260341,0.23080186678,0.225913621262,0.221016949153,0.501703755002,0.494233793293,0.490222186492,31.206059203
230,0.166679824405,0.170787668916,0.167246449214,0.546825497402,0.535225544856,0.540551500406,0.230636833046,0.227464195451,0.218081435473,0.502775577813,0.4973906121,0.48871607159,32.684572398
240,0.16652109692,0.170623575294,0.167086692362,0.547332404005,0.5362392296,0.540551500406,0.230504093063,0.227848101266,0.217000691085,0.502740889997,0.497990132484,0.487647094291,34.180768413
250,0.163939547013,0.168080339467,0.164524128905,0.562412875428,0.552458185504,0.555555555556,0.231128924516,0.231505657093,0.217142857143,0.506308823475,0.504903290482,0.491179367105,35.639818575
260,0.163612441083,0.167666433378,0.164173098283,0.562666328729,0.553471870248,0.556366585564,0.230889235569,0.23056768559,0.215208034433,0.506124210622,0.504163226796,0.489521258956,37.065106526
270,0.157842654815,0.16144346422,0.158182050759,0.582308959574,0.569690826153,0.568937550689,0.233131689158,0.231674208145,0.209665427509,0.512056256884,0.508397216653,0.487338083227,38.561582851
280,0.156135028692,0.159559004497,0.156301722998,0.586110759093,0.569690826153,0.57502027575,0.231167608286,0.220385674931,0.209653092006,0.510959753538,0.497680544089,0.488798976998,40.043717912
290,0.153435196984,0.156537390113,0.153476272681,0.594094538081,0.580841358338,0.584347120843,0.232078638216,0.224929709466,0.208494208494,0.513340626984,0.50427526831,0.490041301967,41.512325271
300,0.151298372752,0.153951908107,0.151773009791,0.599670510708,0.590471363406,0.592862935929,0.230450669915,0.226053639847,0.206951026856,0.51295906101,0.507291543814,0.490803780487,43.010197674
310,0.146539101177,0.148816547887,0.14689822803,0.61246990242,0.60162189559,0.599756690998,0.231658291457,0.232421875,0.203389830508,0.516515820714,0.515225852105,0.489537588809,44.506584696
320,0.131856919113,0.132789348631,0.13235339439,0.648080091243,0.641155600608,0.639091646391,0.232236660216,0.235421166307,0.202508960573,0.523864234959,0.525211306365,0.498913436705,45.97956738
330,0.132668572053,0.133772163978,0.133162689236,0.645799011532,0.636087176888,0.637469586375,0.232775185287,0.232905982906,0.20320855615,0.523853061184,0.522213704446,0.499022721106,47.555952902
