iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,bal_trg,bal_val,bal_tst,elapsed
0,0.0924226753692,0.0905229988919,0.0884045719822,0.75883918388,0.763304612266,0.772506082725,0.125861276987,0.155515370705,0.15892053973,0.494707253253,0.50904096395,0.513709539649,2.711300036
10,0.110643875525,0.109065024269,0.110696645921,0.704726904068,0.708565636087,0.699918896999,0.199862637363,0.202496532594,0.204301075269,0.514217092928,0.516854385344,0.515660329009,28.184252262
20,0.072777234681,0.0722811249269,0.0736835984599,0.843872766443,0.843385707045,0.843065693431,0.0144,0.0190476190476,0.0102301790281,0.502186253311,0.502819711444,0.500938338475,51.589943724
30,0.0704788008388,0.0714662291109,0.0710354049227,0.84539348625,0.842878864673,0.84103811841,0.0542635658915,0.0251572327044,0.0392156862745,0.511783788695,0.503859535323,0.506152586146,74.725536236
40,0.07262335707,0.0732180484559,0.0719145049527,0.84539348625,0.845413076533,0.845093268451,0.00489396411093,0,0.00520833333333,0.501078576191,0.5,0.501068977299,99.521130225
50,0.0854557204101,0.0882928673885,0.0823271042405,0.800405525282,0.788139888495,0.807380373074,0.0574506283662,0.0324074074074,0.0594059405941,0.489521087122,0.475504186814,0.4937217996,126.475815091
60,0.0715026736759,0.0724766037973,0.0701516689445,0.843619313142,0.841358337557,0.847931873479,0.0252764612954,0.0188087774295,0.0458015267176,0.504378093509,0.501620670677,0.511300258263,152.315752707
70,0.0687860285157,0.0675525722585,0.0693864422593,0.844633126346,0.850988342625,0.842660178427,0.0683890577508,0.103658536585,0.0805687203791,0.51467939249,0.526070291308,0.516733074735,177.748321596
80,0.0723238320371,0.0728939460893,0.0729102353886,0.84539348625,0.844906234161,0.845093268451,0.00326797385621,0,0,0.5007440383,0.499700239808,0.5,203.453478419
90,0.0666520947167,0.067070671273,0.0656460822684,0.845646939551,0.846933603649,0.848742903487,0.125,0.132183908046,0.150341685649,0.529329684052,0.531709714196,0.537435559888,226.577723423
100,0.0703180009396,0.0708244106839,0.0704016004384,0.843999493093,0.842878864673,0.842660178427,0.0420233463035,0.0490797546012,0.039603960396,0.508282897863,0.509217871604,0.507112279045,247.729084365
110,0.0696455064381,0.0703375585033,0.0696213415267,0.845520212901,0.845413076533,0.844282238443,0.00813669650122,0.00651465798046,0.00518134715026,0.501822614491,0.50133958407,0.50058913085,272.171908456
120,0.0686414283449,0.0680199619037,0.068472117614,0.842732226587,0.841358337557,0.837793998378,0.0854826823876,0.0821114369501,0.0783410138249,0.517903947289,0.516356095452,0.513853996041,293.824726869
130,0.068978659397,0.0697380135686,0.0685281204519,0.845013306298,0.845413076533,0.845093268451,0.0285941223193,0.031746031746,0.0353535353535,0.505871756996,0.506697920352,0.507482841093,316.495937598
140,0.069706655433,0.0702857856701,0.069206641674,0.843999493093,0.843385707045,0.845498783455,0.0128307939054,0.0064308681672,0.0354430379747,0.501926677939,0.500140543303,0.507722764318,339.281658209
150,0.067318611372,0.0685150463945,0.0663756766695,0.842732226587,0.837810440953,0.837793998378,0.0841328413284,0.0532544378698,0.0740740740741,0.517569409398,0.507559853756,0.512785018742,365.568962296
160,0.0683566413245,0.068937061865,0.0684375680959,0.845773666202,0.842878864673,0.843471208435,0.0177562550444,0.0127388535032,0.00515463917526,0.503979766873,0.501180367182,0.500109284401,391.31263789
170,0.0681833350637,0.0683724694128,0.0686486289877,0.84539348625,0.842878864673,0.843471208435,0.0161290322581,0.0127388535032,0.0102564102564,0.503420341426,0.501180367182,0.5011782617,410.853289709
180,0.0666977671346,0.0665095892511,0.0664314453993,0.846027119503,0.843892549417,0.843876723439,0.0287769784173,0.0253164556962,0.0302267002519,0.506471457146,0.504459055706,0.50569409412,435.716089926
190,0.0655798969528,0.0659260611051,0.0654080459657,0.845140032949,0.839837810441,0.843471208435,0.0866965620329,0.0424242424242,0.0981308411215,0.519328235145,0.506079726383,0.521488830381,463.790004495
200,0.0676011561737,0.0682517494184,0.0681324962627,0.846914206058,0.845413076533,0.844687753447,0.0304975922953,0.0255591054313,0.0154241645244,0.507330732668,0.505358336282,0.502967008672,485.200990354
210,0.067078771902,0.067157736934,0.0673754600016,0.846027119503,0.843892549417,0.843876723439,0.0364789849326,0.0253164556962,0.0540540540541,0.5081441466,0.504459055706,0.511038980615,508.836548732
220,0.0688057911455,0.0696467093728,0.0689128627953,0.839057153719,0.839330968069,0.838605028386,0.0620384047267,0.0703812316716,0.0744186046512,0.510377427994,0.512477886543,0.513264865191,532.866684521
230,0.0672977328613,0.0678343866018,0.0675898063561,0.845773666202,0.843892549417,0.842254663423,0.0287310454908,0.0191082802548,0.0201511335013,0.506321532109,0.503119471636,0.502596446624,556.351128906
