iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,bal_trg,bal_val,bal_tst,elapsed
0,0.162967601774,0.156128306175,0.16087622166,0.528323406412,0.547389761784,0.523519870235,0.235728952772,0.258921161826,0.225444957152,0.504543489926,0.532716122184,0.492536001045,3.697654213
10,0.0718270834051,0.0711696909062,0.0723723981891,0.84133823343,0.841865179929,0.840227088402,0.0188087774295,0.0188679245283,0.00505050505051,0.501690616608,0.501920430868,0.498189898604,31.343179933
20,0.0731444446956,0.0726049171921,0.0729493211749,0.845140032949,0.844906234161,0.845093268451,0,0,0,0.499925037481,0.499700239808,0.5,62.957948944
30,0.0721154128876,0.071642306899,0.0714622562121,0.836269167406,0.839837810441,0.838199513382,0.0314842578711,0.0424242424242,0.0148148148148,0.501702956875,0.506079726383,0.499128237079,88.797440193
40,0.0742192991904,0.0741808997472,0.0745505542956,0.841845140033,0.842372022301,0.841443633414,0.00952380952381,0.00638977635783,0,0.499983239339,0.499541022919,0.497840690979,118.438525295
50,0.0751159094951,0.0755425159046,0.0755414184885,0.844252946395,0.844399391789,0.843876723439,0.00162469536962,0,0,0.499734837741,0.499400479616,0.499280230326,151.919385224
60,0.0730297766195,0.0733312850452,0.0735193729133,0.843619313142,0.841358337557,0.841443633414,0.0159489633174,0,0,0.502370866164,0.497601918465,0.497840690979,180.37562364
70,0.0719931596725,0.0719685029156,0.0730607101001,0.844886579648,0.841865179929,0.842660178427,0.0176565008026,0.0126582278481,0,0.503455029242,0.500580846798,0.498560460653,205.836557546
80,0.0713453048113,0.0721454668221,0.0719522909104,0.845013306298,0.842372022301,0.842660178427,0.0270485282418,0,0.020202020202,0.505537219105,0.498201438849,0.502836369849,236.993817537
90,0.069452790237,0.0711950721964,0.0716962686721,0.835255354201,0.833248859605,0.832522303325,0.0934449093445,0.0732394366197,0.076062639821,0.5164919997,0.510220348312,0.510734994121,263.792528937
100,0.069150555963,0.0695239466901,0.0703766536976,0.84336585984,0.841358337557,0.842254663423,0.0174880763116,0.00634920634921,0.0101781170483,0.502555479017,0.498941502536,0.500458492026,292.784890098
110,0.0691750545063,0.069779020325,0.0705083997691,0.841971866684,0.837810440953,0.841849148418,0.0234925606891,0.00621118012422,0.0201005025126,0.503069042874,0.496843181193,0.502356523399,320.908176217
120,0.0677549524692,0.0671239255645,0.0678412452014,0.839437333671,0.837810440953,0.840632603406,0.0785454545455,0.0857142857143,0.0709219858156,0.514616770239,0.515597358179,0.513395504015,343.876803251
130,0.068443135806,0.0684780084067,0.0687074198507,0.83512862755,0.831728332489,0.833738848337,0.0882971268395,0.0879120879121,0.0681818181818,0.515078885619,0.513339819947,0.509316809197,373.115665706
140,0.0677769229167,0.0679929103211,0.0686951759152,0.836522620707,0.835783071465,0.835360908354,0.086402266289,0.104972375691,0.0688073394495,0.515234397543,0.519756653693,0.510276502095,392.211403704
150,0.0680343462586,0.0676634080547,0.0687686033425,0.840577873527,0.843892549417,0.841849148418,0.0411585365854,0.0609756097561,0.0201005025126,0.506258909857,0.512496560129,0.502356523399,424.522746003
160,0.0677437054502,0.0681442479562,0.0691825894731,0.839944240274,0.834769386721,0.837388483374,0.0706401766004,0.0411764705882,0.0429594272076,0.512909392969,0.503082124464,0.505062254424,453.292889103
170,0.0668808340832,0.0672325890292,0.0676603875462,0.837663160563,0.838317283325,0.839821573398,0.0817204301075,0.0963172804533,0.0792540792541,0.514570908649,0.518576286512,0.515053612163,484.750889305
180,0.0674661674192,0.0675382611856,0.0685943037137,0.841084780129,0.839837810441,0.83901054339,0.0724852071006,0.0760233918129,0.0433734939759,0.513918593529,0.514117230806,0.506021947322,518.243713308
190,0.0679691090394,0.068314972662,0.0693421080711,0.83702952731,0.832742017233,0.833738848337,0.110650069156,0.112903225806,0.0848214285714,0.521890467543,0.520637260683,0.513592718393,549.79257376
200,0.0682344151068,0.0683892723196,0.0700171503951,0.835635534153,0.834769386721,0.832116788321,0.0949057920447,0.104395604396,0.0758928571429,0.517051425147,0.51915713331,0.510495070897,583.868621926
210,0.0670996326887,0.0673696315388,0.0674950708077,0.83918388037,0.838317283325,0.838605028386,0.0890165111271,0.101408450704,0.0657276995305,0.517143148328,0.519915870582,0.511126910593,617.624889502
220,0.0682611250684,0.0690259873883,0.0687535285981,0.833481181092,0.831728332489,0.830089213301,0.110960757781,0.121693121693,0.0911062906725,0.520460592799,0.52271690844,0.51357136397,646.029820708
230,0.0673177868346,0.0669737628339,0.0685934209174,0.842098593334,0.842372022301,0.840227088402,0.0589123867069,0.0660660660661,0.0528846153846,0.511172914771,0.512936863624,0.508879671594,678.57017798
