iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,bal_trg,bal_val,bal_tst,elapsed
0,0.23974216759,0.235772056446,0.233909924154,0.371942719554,0.377597567157,0.385239253852,0.288952654232,0.295063145809,0.298797409806,0.556894648499,0.567594449031,0.573206730914,0.126080323
10,0.235577896898,0.232110940338,0.229469079416,0.381067038398,0.386213887481,0.392538523925,0.290528762347,0.296339337594,0.298031865042,0.559950184613,0.570011204151,0.572180462461,1.706632433
20,0.236023965731,0.232407957545,0.230140346497,0.378405778735,0.383679675621,0.390105433901,0.28882122662,0.29710982659,0.297196261682,0.557037820156,0.571191571333,0.570740923114,3.340735854
30,0.230076953326,0.226032622241,0.224463275931,0.389177544038,0.396350734921,0.397810218978,0.288875774565,0.29651506202,0.294536817102,0.557722490106,0.570648071707,0.566747645989,5.047834822
40,0.23364680776,0.229254193284,0.228150886951,0.384615384615,0.394830207805,0.39699918897,0.288810779145,0.296819787986,0.297590930562,0.557365604667,0.571088375201,0.571612686035,6.689368658
50,0.218760938625,0.214950681883,0.21394909885,0.413509060956,0.426761277243,0.425385239254,0.289530242554,0.301420630019,0.29886194953,0.560071929637,0.579256594724,0.574510606868,8.518174594
60,0.217765970548,0.213909500637,0.212997085846,0.415283234064,0.430816016219,0.427412814274,0.287962962963,0.301182327318,0.296111665005,0.557776025992,0.578975508118,0.570365336495,9.915235221
70,0.213583344945,0.209784502286,0.209439922833,0.423267013053,0.428788646731,0.432684509327,0.291893573985,0.302167182663,0.296631473102,0.564171354126,0.580455635492,0.571346383817,11.380271976
80,0.212194174654,0.208351242225,0.207786106641,0.425928272716,0.432336543335,0.435117599351,0.294172639452,0.302615193026,0.298236775819,0.567752794364,0.581214372764,0.573854900463,12.845925482
90,0.207289650103,0.204095371484,0.20301136996,0.428589532379,0.438418651799,0.44201135442,0.291371994342,0.302267002519,0.302231237323,0.563639863115,0.580792742855,0.580071549879,14.31293456
100,0.20711769299,0.20315284328,0.203085908701,0.426054999366,0.439939178915,0.438767234388,0.28867598555,0.301958307012,0.300303336704,0.559464309614,0.58035243936,0.577083186783,15.756810183
110,0.199110152861,0.196856478394,0.196428938421,0.451780509441,0.456664977192,0.458231954582,0.294060052219,0.302990897269,0.301255230126,0.568660018885,0.582207021268,0.578978705872,17.216268711
