iterations,fitness,time,fevals
0,0.0239908198513,1.480524483,1000
10,0.025987849148,3.001988819,2100
20,0.0262675809932,4.441786014,3200
30,0.0272394245483,5.860115645,4300
40,0.0272358306793,7.305937073,5400
50,0.0285932349858,8.779294363,6500
60,0.0275054302364,10.243988487,7600
70,0.0274552841707,11.66866314,8700
80,0.0278308917715,13.099837868,9800
90,0.0273346127336,14.550565891,10900
100,0.0277204602483,16.007936576,12000
110,0.0273301996263,17.447608454,13100
120,0.0278427773189,18.858172533,14200
130,0.0275648273565,20.353112413,15300
140,0.0285416759179,21.759514048,16400
150,0.0281116528087,23.222113709,17500
160,0.0283880483421,24.631869552,18600
170,0.0284178206886,26.06148969,19700
180,0.0287968056757,27.459321505,20800
190,0.0284648283469,28.954304747,21900
200,0.0282617217943,30.381146613,23000
210,0.0282178644411,31.807187106,24100
220,0.0283664765295,33.310925363,25200
230,0.028331817616,34.721389395,26300
240,0.0287367727944,36.144902493,27400
250,0.0283052088333,37.5807899,28500
260,0.0287850775825,39.069725736,29600
270,0.0283514281493,40.615999435,30700
280,0.0287256677158,42.081625191,31800
290,0.02837140714,43.535971128,32900
300,0.028552947929,45.040464749,34000
310,0.0286211076615,46.475142495,35100
320,0.0284776865044,47.908760739,36200
330,0.0281938925067,49.322125266,37300
340,0.028512737895,50.752769011,38400
350,0.0283514281493,52.344112696,39500
360,0.0288930533807,53.78486135,40600
370,0.0289192149379,55.22995432,41700
380,0.0287153584132,56.756440151,42800
390,0.0292321950155,58.208638921,43900
400,0.029133094868,59.688500872,45000
410,0.0292989112642,61.092186658,46100
420,0.0295634282852,62.51936586,47200
430,0.0298586711072,63.92672049,48300
440,0.0293420673074,65.339106666,49400
450,0.0296196381538,66.873938755,50500
460,0.0298231443064,68.335602355,51600
470,0.0296447876374,69.796763018,52700
480,0.0294609532185,71.290428341,53800
490,0.0295700869748,72.75331177,54900
500,0.029745341361,74.215997486,56000
510,0.0293622207101,75.619651158,57100
520,0.0297053388845,77.035972277,58200
530,0.0293325189204,78.588858123,59300
540,0.0294782281715,80.007039595,60400
550,0.0300017494773,81.427838227,61500
560,0.0298392657155,82.921356647,62600
570,0.0294986329424,84.36867952,63700
580,0.0296784812475,85.793683692,64800
590,0.0301258331825,87.195430661,65900
600,0.0306638998451,88.720908335,67000
610,0.030293337701,90.133574652,68100
620,0.0313927824789,91.545896624,69200
630,0.0307855925182,93.043206591,70300
640,0.0300566902785,94.448456404,71400
650,0.0301582502102,95.914937652,72500
660,0.030015445393,97.323101655,73600
670,0.0298962253551,98.742290791,74700
680,0.0299862362838,100.166776991,75800
690,0.0300140853591,101.615797505,76900
700,0.0302811737418,103.056777139,78000
710,0.0300397880053,104.485126035,79100
720,0.0301268171267,105.930552381,80200
730,0.0302219261916,107.42649961,81300
740,0.0299955889384,108.852962262,82400
750,0.0300655258271,110.281326756,83500
760,0.0300911755205,111.689909997,84600
770,0.0300768109178,113.193351662,85700
780,0.0300950517899,114.606140436,86800
790,0.0300778767096,116.016880617,87900
800,0.0301044713638,117.440552594,89000
810,0.0306821544671,118.946731773,90100
820,0.0298628716838,120.367518511,91200
830,0.0296784812475,121.789421309,92300
840,0.0303538998349,123.231594975,93400
850,0.0303355061814,124.676285333,94500
860,0.030238195228,126.154339344,95600
870,0.0301376188292,127.637266165,96700
880,0.0302627434912,129.040886192,97800
890,0.0301655811835,130.455944254,98900
900,0.030243455843,131.926112385,100000
910,0.0300285434535,133.326226467,101100
920,0.0300617755383,134.80064326,102200
930,0.0302394738432,136.217133153,103300
940,0.0299619552537,137.647601804,104400
950,0.0302506192966,139.078564874,105500
960,0.0304829088609,140.578613045,106600
