iterations,fitness,time,fevals
0,0.0185219905758,1.2518999938e-05,11
10,0.019305673277,2.42180012719e-05,21
20,0.0200954428019,3.56240016117e-05,31
30,0.0204053544573,4.70660015708e-05,41
40,0.0209732010734,5.81860022066e-05,51
50,0.021314592746,7.00520031387e-05,61
60,0.0227413143451,8.13160022517e-05,71
70,0.0228728222696,9.36640026339e-05,81
80,0.0230814482953,0.000105531002191,91
90,0.0235911779704,0.000117644003694,101
100,0.0237284238152,0.000128094005049,111
110,0.0243562928972,0.000139590005347,121
120,0.0244425732059,0.000151108004502,131
130,0.0252720816134,0.000164312003108,141
140,0.0255979514919,0.000175444001798,151
150,0.0255979514919,0.000186930001291,161
160,0.0262704403599,0.000198113002625,171
170,0.0262704403599,0.000209036003071,181
180,0.0278873157665,0.000219553003262,191
190,0.0278873157665,0.000231315003475,201
200,0.0280257849397,0.000243000002229,211
210,0.0280257849397,0.00025466900297,221
220,0.0280257849397,0.00026599800367,231
230,0.0287247502115,0.000277414002994,241
240,0.0293453198599,0.000301312002193,251
250,0.0293453198599,0.00031284400211,261
260,0.0293453198599,0.00032418900264,271
270,0.029639572073,0.000335162003466,281
280,0.0297856054055,0.000346485005139,291
290,0.0298393415684,0.000358394005161,301
300,0.0301553873624,0.000370244004444,311
310,0.0301553873624,0.000381644003937,321
320,0.0302477289156,0.000392442003431,331
330,0.0304398922224,0.000403864003601,341
340,0.0305662726672,0.000415672004237,351
350,0.0309231733673,0.000427205004598,361
360,0.0309231733673,0.000438824004959,371
370,0.0312040708567,0.000450516005003,381
380,0.0314377881995,0.000462086005427,391
390,0.0318559867853,0.000474200005556,401
400,0.0318559867853,0.000486330005515,411
410,0.0327876165431,0.00049798600412,421
420,0.032791534213,0.00051229800556,431
430,0.032791534213,0.000525511006344,441
440,0.0327928972036,0.000537127007192,451
450,0.0329090379378,0.000548947007701,461
460,0.0331487335344,0.000560516007681,471
470,0.0332301770267,0.000572284006921,481
480,0.0332301770267,0.000584195007832,491
490,0.0332301770267,0.000595296009124,501
500,0.0332301770267,0.000607312009379,511
510,0.0332301770267,0.000621359009529,521
520,0.0335787966038,0.000632951008811,531
530,0.0337531673999,0.000674317008816,541
540,0.0341121578771,0.000686083008986,551
550,0.0341821336745,0.000697352008501,561
560,0.0341821336745,0.000708809007847,571
570,0.0341821336745,0.000719946006939,581
580,0.0341821336745,0.000746769006582,591
590,0.0342384441866,0.000757861005695,601
600,0.0342384441866,0.000768809004512,611
610,0.034386860032,0.000779953004894,621
620,0.034386860032,0.000790907004557,631
630,0.034632367863,0.000802560005468,641
640,0.034632367863,0.000813931004814,651
650,0.034670661741,0.000826929004688,661
660,0.0348742287494,0.000838836003823,671
670,0.0348742287494,0.000850412003274,681
680,0.0348742287494,0.000862218003022,691
690,0.0348742287494,0.000874140003361,701
700,0.0349740154132,0.000885581002876,711
710,0.0350663041408,0.000896874002137,721
720,0.0350663041408,0.000908444000743,731
730,0.0350663041408,0.000919898000575,741
740,0.0350663041408,0.000931135999053,751
750,0.0351846000892,0.000938062998102,761
760,0.0355211116391,0.000944625997363,771
770,0.0355211116391,0.000950890997046,781
780,0.0355366165376,0.00095749999673,791
790,0.0356044844219,0.000963816995863,801
800,0.0356557864275,0.000970518996837,811
810,0.035946417104,0.000977078996584,821
820,0.0360857924746,0.000983531996098,831
830,0.0363398623545,0.000990050995824,841
840,0.0363398623545,0.000997104994894,851
850,0.0363693744369,0.00100340999597,861
860,0.0363693744369,0.0010098379953,871
870,0.0363693744369,0.00101608299519,881
880,0.0363693744369,0.00102213299397,891
890,0.0363693744369,0.00102857199454,901
900,0.0363693744369,0.00103479699465,911
910,0.0364891500268,0.00104118099443,921
920,0.0364891500268,0.00104736799403,931
930,0.0364891500268,0.00105350499325,941
940,0.0364891500268,0.00105960999463,951
950,0.0364891500268,0.00106616299308,961
960,0.0364891500268,0.00107234399366,971
970,0.0364891500268,0.0010786989933,981
980,0.0364891500268,0.00108497399196,991
990,0.0364891500268,0.00109135499224,1001
1000,0.0364891500268,0.00109770899144,1011
1010,0.0364891500268,0.0011039909914,1021
1020,0.0364891500268,0.00111012799243,1031
1030,0.0365236659838,0.00111721399298,1041
1040,0.0365236659838,0.00112343599176,1051
1050,0.0365236659838,0.00112972999159,1061
1060,0.0365236659838,0.0011359879918,1071
1070,0.0366564785728,0.00114212199151,1081
1080,0.036978670013,0.00114822699106,1091
1090,0.036978670013,0.00115445799202,1101
1100,0.0370559957111,0.00116054799219,1111
1110,0.0370902248577,0.00116703899221,1121
1120,0.0370902248577,0.00117335499272,1131
1130,0.0370902248577,0.00117965899335,1141
1140,0.0371279718844,0.00118586599274,1151
1150,0.0371279718844,0.00119218299187,1161
1160,0.0372361116516,0.00119830799122,1171
1170,0.0372361116516,0.00120458899073,1181
1180,0.0374549081277,0.00121108699022,1191
1190,0.0374549081277,0.00121716399008,1201
1200,0.0374549081277,0.00122337198991,1211
1210,0.0377611107692,0.00122985999042,1221
1220,0.0379635101906,0.0012439959919,1231
1230,0.038157004552,0.00125556399144,1241
1240,0.038157004552,0.00126708599237,1251
1250,0.0383189234528,0.00127887599228,1261
1260,0.0383443571857,0.00129019199267,1271
1270,0.0385919008145,0.00130176699349,1281
1280,0.0385919008145,0.00131365599373,1291
1290,0.0385919008145,0.00132533299438,1301
1300,0.0385919008145,0.00135550099367,1311
1310,0.038598736,0.00136635999479,1321
1320,0.038598736,0.00137739199454,1331
1330,0.0386125880907,0.00138803299524,1341
1340,0.0386125880907,0.00139815599505,1351
1350,0.0388799433765,0.00140925999403,1361
1360,0.0390287260933,0.00141965199327,1371
1370,0.0390287260933,0.00143083299372,1381
1380,0.0390287260933,0.00144151299355,1391
1390,0.0392020373283,0.00145264499224,1401
1400,0.0394334012206,0.00146352299271,1411
1410,0.0394334012206,0.00147441099398,1421
1420,0.0394334012206,0.00148518299284,1431
1430,0.0397708682625,0.00149582299309,1441
1440,0.0397708682625,0.001507045994,1451
1450,0.0397708682625,0.00151841499428,1461
1460,0.0401318078675,0.00152996999532,1471
1470,0.0404599803399,0.00154116999511,1481
