iterations,fitness,time,fevals
0,0.0194696405426,6.93400033924e-06,11
10,0.0202764534921,1.35980008054e-05,21
20,0.020775574368,1.93430005311e-05,31
30,0.0213735869814,2.47270018008e-05,41
40,0.02184725019,3.02260013996e-05,51
50,0.0225309111078,3.57930020982e-05,61
60,0.0225309111078,4.12770023104e-05,71
70,0.0228674323299,4.67310037493e-05,81
80,0.0229607113672,5.20740031789e-05,91
90,0.0235989663915,5.72860044485e-05,101
100,0.0246040941218,6.26840046607e-05,111
110,0.0250933942693,6.80570046825e-05,121
120,0.0257740386327,7.35710036679e-05,131
130,0.0257740386327,7.90420035628e-05,141
140,0.0258471342704,8.48780036904e-05,151
150,0.0266198397036,9.04200023797e-05,161
160,0.0270155417809,9.57280026341e-05,171
170,0.0273933012788,0.000101173001894,181
180,0.0287101795563,0.000106570001662,191
190,0.0296608761163,0.000112274003186,201
200,0.0297637539025,0.000117684001452,211
210,0.0303383216687,0.000122939001812,221
220,0.03034809774,0.000128491001306,231
230,0.03053532141,0.000134141002491,241
240,0.0306917245124,0.000139438001497,251
250,0.030907383604,0.000144773001011,261
260,0.0309541647304,0.000150393001604,271
270,0.0313508134245,0.000155631001689,281
280,0.0316640703497,0.000161347001267,291
290,0.0318894393804,0.000166798001374,301
300,0.0324930522382,0.000172087000465,311
310,0.0328234895976,0.000177462001375,321
320,0.0329418795549,0.000183035001101,331
330,0.0329736716722,0.000188259002243,341
340,0.0329963160741,0.00019370100199,351
350,0.0335080634844,0.000199378002435,361
360,0.0335080634844,0.000204889003726,371
370,0.0345444183482,0.00021042100343,381
380,0.0351874411876,0.000216250004087,391
390,0.0351874411876,0.000222553004278,401
400,0.0351874411876,0.000228632005019,411
410,0.0351874411876,0.000233982005739,421
420,0.0353652409941,0.000239238006543,431
430,0.0353652409941,0.000244643006226,441
440,0.0353652409941,0.000250031007454,451
450,0.0354125243399,0.000255395007116,461
460,0.0356940828771,0.000260790005996,471
470,0.0356940828771,0.000265971006229,481
480,0.0356940828771,0.000271275004707,491
490,0.0356940828771,0.000276867003777,501
500,0.0356940828771,0.000282179003989,511
510,0.0357397471153,0.000287838003715,521
520,0.0357397471153,0.000293095004963,531
530,0.0357397471153,0.000298840004689,541
540,0.0357397471153,0.000304372004393,551
550,0.0358233258447,0.000309577004373,561
560,0.0358233258447,0.000314879003781,571
570,0.0358233258447,0.000320227003613,581
580,0.0361738150262,0.000325769002302,591
590,0.0364199773174,0.000331079001626,601
600,0.0364771654831,0.000336507000611,611
610,0.0367001813213,0.000342082001225,621
620,0.0367001813213,0.000347428001987,631
630,0.0370822381861,0.000352872002622,641
640,0.0370822381861,0.000358128001608,651
650,0.0371309813671,0.000363636001566,661
660,0.0371309813671,0.000369294002667,671
670,0.0371309813671,0.000374641002054,681
680,0.0371784030079,0.000380013001632,691
690,0.0371784030079,0.000385455001378,701
700,0.0377419810915,0.000391328001569,711
710,0.0381237777876,0.000396690000343,721
720,0.0381237777876,0.000402171001042,731
730,0.0381237777876,0.000407651001296,741
740,0.0381237777876,0.000413147001382,751
750,0.0381237777876,0.0004184060017,761
760,0.0381237777876,0.000423671002864,771
770,0.0381237777876,0.000428923001891,781
780,0.0381237777876,0.00043427500168,791
790,0.0382858412775,0.000439511000877,801
800,0.0382858412775,0.000444860999778,811
810,0.0382858412775,0.000450073001048,821
820,0.0382911904187,0.0004553939998,831
830,0.0382911904187,0.000460637000288,841
840,0.0382911904187,0.000465990000521,851
850,0.0385139199494,0.000471130000733,861
860,0.0386967350434,0.000476684001114,871
870,0.03910320559,0.000482306000777,881
880,0.0392385514542,0.000487655001052,891
890,0.0398347755653,0.000494626001455,901
900,0.0398347755653,0.000499992002005,911
910,0.0399501197806,0.000505426001837,921
920,0.0399501197806,0.000510799001859,931
930,0.0399501197806,0.000516106001669,941
940,0.0400760938404,0.000521441001183,951
