iterations,fitness,time,fevals
0,24.0,0.062077325,1000
10,38.0,0.117027389,2100
20,38.0,0.161594092,3200
30,38.0,0.207195253,4300
40,40.0,0.256320078,5400
50,38.0,0.297798778,6500
60,38.0,0.336954236,7600
70,38.0,0.375151365,8700
80,38.0,0.41418751,9800
90,39.0,0.453941409,10900
100,40.0,0.494554452,12000
110,40.0,0.561755339,13100
120,43.0,0.624476573,14200
130,44.0,0.68468349,15300
140,44.0,0.734613251,16400
150,50.0,0.77327832,17500
160,44.0,0.811582892,18600
170,45.0,0.850210341,19700
180,44.0,0.887925118,20800
190,40.0,0.926525932,21900
200,42.0,0.964804779,23000
210,44.0,1.003246259,24100
220,44.0,1.041245963,25200
230,39.0,1.078420393,26300
240,44.0,1.117325612,27400
250,40.0,1.155519579,28500
260,40.0,1.194173903,29600
270,40.0,1.232313583,30700
280,50.0,1.273176149,31800
290,50.0,1.316644437,32900
300,49.0,1.369941228,34000
310,49.0,1.440010095,35100
320,44.0,1.49403988,36200
330,44.0,1.538216521,37300
340,44.0,1.583450138,38400
350,47.0,1.625283758,39500
360,49.0,1.666247002,40600
370,43.0,1.705676515,41700
380,47.0,1.747196207,42800
390,44.0,1.786964169,43900
400,44.0,1.855908346,45000
410,44.0,1.914895254,46100
420,43.0,1.972954349,47200
430,44.0,2.02834017,48300
440,47.0,2.071282541,49400
450,44.0,2.111900433,50500
460,47.0,2.154646336,51600
470,48.0,2.194945245,52700
480,45.0,2.241482781,53800
490,46.0,2.285273407,54900
500,46.0,2.332172866,56000
510,47.0,2.378790777,57100
520,49.0,2.42443636,58200
530,51.0,2.46847867,59300
540,51.0,2.511835986,60400
550,49.0,2.555088612,61500
560,51.0,2.596897479,62600
570,49.0,2.639359442,63700
580,59.0,2.687673234,64800
590,51.0,2.730834019,65900
600,57.0,2.776562494,67000
610,57.0,2.819088363,68100
620,57.0,2.864520926,69200
630,52.0,2.907895038,70300
640,55.0,2.958251147,71400
650,57.0,2.99937671,72500
660,55.0,3.100667846,73600
670,55.0,3.194264249,74700
680,58.0,3.236722529,75800
690,58.0,3.273974741,76900
700,56.0,3.310601523,78000
710,55.0,3.34762177,79100
720,55.0,3.384989056,80200
730,61.0,3.42218274,81300
740,58.0,3.459311644,82400
750,58.0,3.49580567,83500
760,55.0,3.535167265,84600
770,55.0,3.573045775,85700
780,58.0,3.60813629,86800
790,55.0,3.644878484,87900
800,58.0,3.680964486,89000
810,58.0,3.720102971,90100
820,55.0,3.755928974,91200
830,55.0,3.793852501,92300
840,58.0,3.830128224,93400
850,58.0,3.867885472,94500
860,58.0,3.904474962,95600
870,58.0,3.941307772,96700
880,58.0,3.981909733,97800
890,55.0,4.051811542,98900
900,55.0,4.112732137,100000
910,58.0,4.160280451,101100
920,55.0,4.198247909,102200
930,61.0,4.240053303,103300
940,64.0,4.277940364,104400
950,55.0,4.31601348,105500
960,57.0,4.353457034,106600
970,55.0,4.389756234,107700
980,55.0,4.439243472,108800
990,55.0,4.476137905,109900
1000,58.0,4.515338161,111000
1010,61.0,4.554609245,112100
1020,58.0,4.593780362,113200
1030,59.0,4.632067784,114300
1040,59.0,4.672471221,115400
1050,61.0,4.719549503,116500
1060,58.0,4.75921307,117600
1070,58.0,4.79734918,118700
1080,58.0,4.834907004,119800
1090,61.0,4.873132736,120900
1100,58.0,4.91010002,122000
1110,61.0,4.947304697,123100
1120,58.0,4.986598516,124200
1130,62.0,5.025010071,125300
1140,61.0,5.068508994,126400
1150,61.0,5.107765913,127500
1160,61.0,5.146400816,128600
1170,58.0,5.183553277,129700
1180,58.0,5.220700547,130800
1190,58.0,5.258870583,131900
1200,61.0,5.319547993,133000
1210,61.0,5.374251587,134100
1220,58.0,5.421541085,135200
1230,58.0,5.459154232,136300
1240,58.0,5.496959348,137400
1250,61.0,5.533392009,138500
1260,58.0,5.570233387,139600
1270,61.0,5.605747621,140700
1280,58.0,5.641387769,141800
1290,58.0,5.678109288,142900
1300,58.0,5.715443937,144000
1310,58.0,5.753327519,145100
1320,58.0,5.793153806,146200
1330,58.0,5.83002368,147300
1340,61.0,5.86754339,148400
1350,61.0,5.905097102,149500
1360,61.0,5.942734411,150600
1370,61.0,5.981969398,151700
1380,58.0,6.027051808,152800
1390,58.0,6.064524294,153900
1400,58.0,6.1015061,155000
1410,61.0,6.13785859,156100
1420,61.0,6.175854977,157200
1430,58.0,6.213156976,158300
1440,58.0,6.250098506,159400
1450,58.0,6.286831849,160500
1460,61.0,6.322135414,161600
1470,61.0,6.358753777,162700
1480,61.0,6.420526046,163800
1490,61.0,6.477906538,164900
1500,58.0,6.535053254,166000
1510,61.0,6.591398739,167100
1520,61.0,6.629717529,168200
1530,58.0,6.668052432,169300
1540,61.0,6.703634176,170400
1550,61.0,6.740876635,171500
1560,61.0,6.778227954,172600
1570,61.0,6.815324314,173700
1580,58.0,6.857023621,174800
1590,61.0,6.895211651,175900
1600,61.0,6.934865734,177000
1610,61.0,6.973442509,178100
1620,58.0,7.010177979,179200
1630,61.0,7.049406735,180300
1640,58.0,7.089513529,181400
1650,58.0,7.127828827,182500
1660,58.0,7.165912927,183600
1670,58.0,7.204385465,184700
1680,58.0,7.240997928,185800
1690,58.0,7.280381658,186900
1700,61.0,7.319894496,188000
1710,61.0,7.367698358,189100
1720,58.0,7.429497744,190200
1730,58.0,7.488020082,191300
1740,58.0,7.542272484,192400
