iterations,fitness,time,fevals
0,17.0,1.42249999999e-05,11
10,16.0,2.4936e-05,21
20,17.0,3.5314e-05,31
30,17.0,4.53920000001e-05,41
40,17.0,5.54560000001e-05,51
50,17.0,6.58420000001e-05,61
60,17.0,7.6535e-05,71
70,17.0,8.6311e-05,81
80,17.0,9.57369999999e-05,91
90,18.0,0.000105413,101
100,19.0,0.000118054,111
110,19.0,0.000126761,121
120,19.0,0.000137552,131
130,19.0,0.00014775,141
140,19.0,0.000158406,151
150,19.0,0.000168417999999,161
160,19.0,0.000178719999999,171
170,20.0,0.000190182999999,181
180,20.0,0.000201161999999,191
190,21.0,0.000210729999999,201
200,21.0,0.000221464999999,211
210,22.0,0.000231186999999,221
220,22.0,0.000240410999999,231
230,23.0,0.000250280999999,241
240,23.0,0.000260130999999,251
250,23.0,0.000271710999999,261
260,23.0,0.000285678999999,271
270,23.0,0.000296589,281
280,23.0,0.000307642,291
290,23.0,0.000318437,301
300,25.0,0.000328232999999,311
310,25.0,0.000342218999999,321
320,25.0,0.000357060999999,331
330,25.0,0.000368765999999,341
340,25.0,0.000378438999999,351
350,26.0,0.000388639999999,361
360,26.0,0.000398206999999,371
370,26.0,0.000407035999999,381
380,26.0,0.000415731999999,391
390,26.0,0.000425990999999,401
400,26.0,0.000435786999999,411
410,26.0,0.000563065999999,421
420,26.0,0.000575374999999,431
430,26.0,0.000586295999999,441
440,26.0,0.000597198999999,451
450,26.0,0.000608615999999,461
460,26.0,0.000619983999999,471
470,26.0,0.000630180999999,481
480,26.0,0.000640663999999,491
490,27.0,0.000652265999999,501
500,27.0,0.000661675999999,511
510,27.0,0.000672010999999,521
520,27.0,0.000683107999999,531
530,27.0,0.000692007999999,541
540,27.0,0.000701706999999,551
550,27.0,0.000719402999999,561
560,27.0,0.000732413999999,571
570,27.0,0.000746465999999,581
580,27.0,0.000756374999999,591
590,27.0,0.000767714999999,601
600,27.0,0.000780827999999,611
610,27.0,0.000789456999999,621
620,27.0,0.000798436999998,631
630,27.0,0.000812139999999,641
640,27.0,0.000822418999999,651
650,27.0,0.000833919999999,661
660,27.0,0.000843316999999,671
670,27.0,0.000851652999999,681
680,28.0,0.000864012999999,691
690,28.0,0.000875101999998,701
700,28.0,0.000884971999998,711
710,28.0,0.000896658999998,721
720,28.0,0.000905570999998,731
730,28.0,0.000916629999998,741
740,28.0,0.000927234999998,751
750,28.0,0.000935842999999,761
760,28.0,0.000946957999999,771
770,28.0,0.000955417999999,781
780,28.0,0.000964389999999,791
790,28.0,0.000974242999999,801
800,28.0,0.000983566999999,811
810,29.0,0.000996425999999,821
820,29.0,0.001005969,831
830,29.0,0.001016159,841
840,29.0,0.001028338,851
850,29.0,0.001036805,861
860,29.0,0.001047045,871
870,29.0,0.001055499,881
880,29.0,0.00106668,891
890,29.0,0.001076427,901
900,37.0,0.001086527,911
910,40.0,0.001098109,921
920,40.0,0.001109686,931
930,44.0,0.001120223,941
940,44.0,0.001131272,951
950,44.0,0.001143093,961
960,45.0,0.001152752,971
970,45.0,0.001268334,981
980,45.0,0.001277305,991
990,45.0,0.001285474,1001
1000,45.0,0.001295263,1011
1010,45.0,0.001305346,1021
1020,45.0,0.00131437,1031
1030,45.0,0.001324561,1041
1040,45.0,0.00133259,1051
1050,45.0,0.001342109,1061
1060,45.0,0.001350067,1071
1070,45.0,0.001361359,1081
1080,45.0,0.001370011,1091
1090,45.0,0.001379707,1101
1100,46.0,0.001389599,1111
1110,51.0,0.001398611,1121
1120,51.0,0.001407902,1131
1130,51.0,0.001418026,1141
1140,51.0,0.001428241,1151
1150,52.0,0.00143705,1161
1160,52.0,0.001449622,1171
1170,52.0,0.001458699,1181
1180,52.0,0.001471785,1191
1190,52.0,0.001481595,1201
1200,53.0,0.001492587,1211
1210,53.0,0.001501113,1221
