iterations,fitness,time,fevals
0,550.0,7.693248754,1000
10,594.0,15.051815435,2100
20,648.0,22.02516077,3200
30,683.0,28.445078507,4300
40,722.0,34.336648691,5400
50,738.0,39.983430163,6500
60,748.0,45.437581088,7600
70,759.0,50.906416503,8700
80,765.0,56.343435254,9800
90,767.0,61.542117524,10900
100,769.0,66.907000075,12000
110,769.0,72.070615994,13100
120,771.0,77.4081194,14200
130,767.0,82.523102842,15300
140,771.0,87.677995283,16400
150,767.0,92.786380686,17500
160,767.0,97.989627085,18600
170,769.0,103.160477516,19700
180,769.0,108.476920894,20800
190,777.0,113.641739034,21900
200,773.0,118.761545051,23000
210,773.0,123.975586697,24100
220,771.0,129.308140722,25200
230,771.0,134.519997257,26300
240,765.0,139.776860026,27400
250,771.0,144.90040273,28500
260,769.0,149.969250805,29600
270,773.0,155.107057676,30700
280,771.0,160.460666056,31800
290,771.0,165.526353851,32900
300,773.0,170.799255599,34000
310,775.0,175.957584138,35100
320,779.0,181.068488704,36200
330,775.0,186.197468731,37300
340,773.0,191.379641843,38400
350,773.0,196.467835806,39500
360,773.0,201.720944263,40600
370,773.0,206.804532113,41700
380,775.0,211.905112556,42800
390,775.0,217.085317406,43900
400,777.0,222.212241404,45000
410,775.0,227.392154794,46100
420,775.0,232.472599239,47200
430,773.0,237.676143668,48300
440,775.0,242.726547777,49400
450,775.0,247.849180788,50500
460,775.0,252.939141426,51600
470,777.0,258.266507049,52700
480,777.0,263.33400124,53800
490,777.0,268.586319709,54900
500,779.0,273.709993872,56000
510,779.0,278.968134548,57100
520,779.0,284.05321108,58200
530,779.0,289.169965903,59300
540,779.0,294.39459654,60400
550,781.0,299.404322392,61500
560,775.0,304.521426947,62600
570,779.0,309.781908945,63700
580,775.0,314.885785917,64800
590,779.0,319.962871182,65900
600,779.0,324.977577542,67000
610,777.0,330.05908397,68100
620,779.0,335.331914374,69200
630,779.0,340.369007219,70300
640,779.0,345.606978714,71400
650,777.0,350.741925592,72500
660,779.0,355.88380449,73600
670,779.0,361.037242967,74700
680,779.0,366.157378372,75800
690,779.0,371.200640553,76900
700,775.0,376.407453607,78000
710,777.0,381.578570603,79100
720,779.0,386.76294399,80200
730,775.0,391.823457629,81300
740,779.0,396.963737531,82400
750,781.0,402.127642421,83500
760,779.0,407.197623649,84600
770,781.0,412.369710331,85700
780,779.0,417.478189294,86800
790,779.0,422.585414316,87900
800,781.0,427.761769319,89000
810,777.0,433.021519074,90100
820,783.0,438.320226519,91200
830,785.0,443.431768454,92300
840,783.0,448.653879339,93400
850,783.0,453.948703013,94500
860,783.0,459.12615232,95600
870,783.0,464.357157266,96700
880,783.0,469.476597801,97800
890,783.0,474.781987984,98900
900,783.0,479.915268996,100000
910,787.0,485.151462073,101100
920,783.0,490.269089383,102200
930,785.0,495.463296879,103300
940,785.0,500.549904317,104400
950,783.0,505.609727329,105500
960,785.0,510.834662784,106600
970,785.0,515.918713549,107700
980,785.0,521.095684273,108800
990,787.0,526.287491242,109900
1000,787.0,531.470259599,111000
1010,789.0,536.575458591,112100
1020,789.0,541.841221217,113200
1030,789.0,546.927690444,114300
1040,789.0,551.975243832,115400
1050,788.0,557.158215788,116500
1060,791.0,562.268569082,117600
1070,791.0,567.401788048,118700
1080,789.0,572.504289779,119800
1090,787.0,577.678733892,120900
1100,789.0,582.724089112,122000
1110,788.0,587.907549771,123100
1120,787.0,593.005172789,124200
1130,791.0,598.10767212,125300
1140,789.0,603.262250852,126400
1150,787.0,608.247453379,127500
1160,787.0,613.30589438,128600
1170,787.0,618.436711821,129700
1180,789.0,623.766540359,130800
1190,789.0,628.841780445,131900
1200,787.0,633.927219142,133000
1210,789.0,639.192066964,134100
1220,785.0,644.362066766,135200
1230,789.0,649.516484828,136300
1240,789.0,654.75069205,137400
1250,789.0,659.919086094,138500
1260,787.0,665.154079083,139600
1270,789.0,670.283124881,140700
1280,787.0,675.508412054,141800
1290,785.0,680.740994816,142900
1300,789.0,685.893313438,144000
