iterations,fitness,time,fevals
0,512.0,3.211e-05,11
10,514.0,5.4985e-05,21
20,518.0,7.6199e-05,31
30,520.0,9.62689999999e-05,41
40,522.0,0.000117138,51
50,524.0,0.000136005,61
60,528.0,0.000156334,71
70,532.0,0.000192579,81
80,532.0,0.000213466,91
90,534.0,0.000235737,101
100,534.0,0.000254772,111
110,536.0,0.000277038,121
120,542.0,0.0003006,131
130,546.0,0.000323645,141
140,548.0,0.00034629,151
150,552.0,0.000367773,161
160,556.0,0.000388003,171
170,558.0,0.000415236,181
180,560.0,0.000434048,191
190,562.0,0.000451322,201
200,564.0,0.000470122,211
210,566.0,0.000487714,221
220,566.0,0.000507991000001,231
230,568.0,0.000527846000001,241
240,572.0,0.000546315000001,251
250,578.0,0.000565145000001,261
260,584.0,0.000586860000001,271
270,584.0,0.000607954000001,281
280,586.0,0.000641309000001,291
290,592.0,0.000661673,301
300,594.0,0.000682388,311
310,596.0,0.000705841,321
320,598.0,0.000727780000001,331
330,600.0,0.000807219000001,341
340,602.0,0.000833418000001,351
350,606.0,0.000850432000001,361
360,608.0,0.000865627000001,371
370,608.0,0.000883301000001,381
380,610.0,0.000908858000001,391
390,610.0,0.000924893000001,401
400,612.0,0.000940814000001,411
410,616.0,0.000957985000001,421
420,616.0,0.000974357000001,431
430,618.0,0.000990587000001,441
440,620.0,0.001008186,451
450,622.0,0.001024854,461
460,626.0,0.001042248,471
470,626.0,0.001062269,481
480,628.0,0.001079286,491
490,630.0,0.001109525,501
500,630.0,0.001129947,511
510,630.0,0.001148531,521
520,630.0,0.001168926,531
530,630.0,0.001190111,541
540,630.0,0.001212165,551
550,630.0,0.001229382,561
560,632.0,0.001247824,571
570,632.0,0.001270884,581
580,634.0,0.001289595,591
590,636.0,0.001324514,601
600,638.0,0.00134242,611
610,640.0,0.001362809,621
620,640.0,0.001386157,631
630,640.0,0.001404812,641
640,640.0,0.001423902,651
650,640.0,0.001444878,661
660,640.0,0.00146519,671
670,640.0,0.001486592,681
680,642.0,0.001526025,691
690,642.0,0.001573875,701
700,642.0,0.001602234,711
710,644.0,0.001622625,721
720,644.0,0.001640822,731
730,644.0,0.001660184,741
740,644.0,0.001676816,751
750,646.0,0.001695106,761
760,650.0,0.001714615,771
770,650.0,0.00173082,781
780,650.0,0.001748586,791
790,650.0,0.001766585,801
800,652.0,0.00179241,811
810,654.0,0.001808973,821
820,656.0,0.001830726,831
830,660.0,0.001848652,841
840,660.0,0.001866182,851
850,662.0,0.001884617,861
860,664.0,0.001904623,871
870,668.0,0.001923732,881
880,668.0,0.001943694,891
890,668.0,0.001965647,901
900,668.0,0.001985351,911
910,668.0,0.00201771,921
920,668.0,0.002038032,931
930,668.0,0.002056372,941
940,670.0,0.00207322,951
950,670.0,0.002089502,961
960,670.0,0.002107351,971
970,672.0,0.002123116,981
980,676.0,0.002139441,991
990,676.0,0.002156659,1001
1000,678.0,0.002175163,1011
1010,680.0,0.002199789,1021
1020,680.0,0.00221588,1031
1030,682.0,0.002235689,1041
1040,682.0,0.002252074,1051
1050,684.0,0.002268145,1061
1060,684.0,0.002286082,1071
1070,688.0,0.002306139,1081
1080,690.0,0.002323207,1091
1090,694.0,0.002340999,1101
1100,694.0,0.002362288,1111
1110,696.0,0.002381324,1121
1120,696.0,0.002409287,1131
1130,696.0,0.002428008,1141
1140,696.0,0.002446188,1151
1150,696.0,0.002469362,1161
1160,698.0,0.002487242,1171
1170,698.0,0.002508677,1181
1180,698.0,0.002527961,1191
1190,702.0,0.002551374,1201
1200,702.0,0.002572401,1211
1210,702.0,0.002591564,1221
1220,702.0,0.002622573,1231
1230,704.0,0.002644941,1241
1240,704.0,0.002664043,1251
1250,706.0,0.002681076,1261
1260,706.0,0.002700399,1271
1270,706.0,0.002720717,1281
1280,706.0,0.002738658,1291
1290,706.0,0.002760187,1301
1300,706.0,0.002780553,1311
1310,706.0,0.002801609,1321
1320,708.0,0.002819655,1331
1330,708.0,0.002847961,1341
1340,708.0,0.002864354,1351
1350,708.0,0.002881257,1361
1360,708.0,0.002907784,1371
1370,708.0,0.002936968,1381
1380,708.0,0.00296674,1391
1390,708.0,0.002996886,1401
1400,708.0,0.003031839,1411
1410,708.0,0.003065785,1421
1420,708.0,0.003102892,1431
1430,708.0,0.003149978,1441
1440,708.0,0.003185849,1451
1450,710.0,0.003223086,1461
1460,712.0,0.003256667,1471
1470,718.0,0.003291465,1481
1480,718.0,0.003322979,1491
1490,718.0,0.003356319,1501
1500,718.0,0.003398994,1511
1510,720.0,0.003425037,1521
1520,720.0,0.00344811,1531
1530,720.0,0.003470535,1541
1540,720.0,0.003503272,1551
1550,720.0,0.003524392,1561
1560,720.0,0.003545768,1571
1570,722.0,0.003565613,1581
1580,722.0,0.003589679,1591
1590,724.0,0.00361088,1601
1600,726.0,0.003631546,1611
1610,726.0,0.003653986,1621
1620,726.0,0.003675813,1631
1630,726.0,0.003700996,1641
1640,728.0,0.003728279,1651
1650,728.0,0.003750269,1661
1660,730.0,0.003770054,1671
1670,730.0,0.00379151,1681
1680,730.0,0.003818859,1691
1690,730.0,0.003839458,1701
1700,730.0,0.003860747,1711
1710,732.0,0.003879157,1721
1720,734.0,0.003902499,1731
1730,736.0,0.003925445,1741
1740,736.0,0.003948479,1751
1750,736.0,0.003979091,1761
1760,736.0,0.003998741,1771
1770,736.0,0.004018793,1781
1780,736.0,0.004038604,1791
1790,736.0,0.004058085,1801
1800,736.0,0.004080615,1811
1810,736.0,0.004099473,1821
1820,736.0,0.004118089,1831
1830,736.0,0.004161052,1841
1840,736.0,0.004293402,1851
1850,736.0,0.00434004,1861
1860,736.0,0.00436339,1871
1870,736.0,0.004388557,1881
1880,738.0,0.004410091,1891
1890,738.0,0.004430139,1901
1900,738.0,0.004496301,1911
1910,738.0,0.004519708,1921
1920,738.0,0.004538924,1931
1930,738.0,0.004585378,1941
1940,738.0,0.004605526,1951
1950,738.0,0.004623807,1961
1960,738.0,0.004657773,1971
1970,738.0,0.00467608,1981
1980,740.0,0.004696406,1991
1990,740.0,0.00471711,2001
2000,740.0,0.004736607,2011
2010,740.0,0.004755637,2021
2020,740.0,0.00477854,2031
2030,740.0,0.004798706,2041
2040,740.0,0.004818351,2051
2050,740.0,0.004838926,2061
2060,740.0,0.004868471,2071
2070,740.0,0.004890421,2081
2080,746.0,0.004916972,2091
2090,746.0,0.004937545,2101
2100,746.0,0.004960194,2111
2110,746.0,0.004982597,2121
2120,746.0,0.005004806,2131
2130,746.0,0.005027221,2141
2140,746.0,0.005052419,2151
2150,746.0,0.005072934,2161
2160,746.0,0.005095121,2171
2170,746.0,0.00512557,2181
2180,746.0,0.005145635,2191
2190,746.0,0.00516755,2201
2200,746.0,0.005187943,2211
2210,746.0,0.005209964,2221
2220,748.0,0.005239946,2231
2230,748.0,0.005262638,2241
2240,748.0,0.005366403,2251
2250,748.0,0.005392678,2261
2260,748.0,0.005414647,2271
2270,750.0,0.005445286,2281
2280,750.0,0.005464546,2291
2290,750.0,0.005484564,2301
2300,750.0,0.005505569,2311
2310,750.0,0.005525328,2321
2320,750.0,0.005544907,2331
2330,750.0,0.005565918,2341
2340,750.0,0.005586679,2351
2350,750.0,0.005607009,2361
2360,750.0,0.005625806,2371
2370,750.0,0.005643652,2381
2380,750.0,0.005667269,2391
2390,752.0,0.006568914,2401
2400,752.0,0.006637518,2411
2410,752.0,0.006662854,2421
2420,752.0,0.006681311,2431
2430,752.0,0.006705516,2441
2440,754.0,0.006723189,2451
2450,754.0,0.006744429,2461
2460,754.0,0.006768798,2471
2470,754.0,0.006788263,2481
2480,754.0,0.006815722,2491
2490,754.0,0.006834414,2501
2500,756.0,0.006855096,2511
2510,758.0,0.006874285,2521
2520,758.0,0.006893267,2531
2530,758.0,0.006910488,2541
2540,758.0,0.006928213,2551
2550,758.0,0.006946383,2561
2560,758.0,0.006967612,2571
2570,758.0,0.006984156,2581
2580,758.0,0.007002303,2591
2590,758.0,0.007028598,2601
2600,758.0,0.007050789,2611
2610,758.0,0.007070602,2621
2620,758.0,0.0070893,2631
2630,760.0,0.007107752,2641
2640,760.0,0.007125562,2651
2650,760.0,0.007143475,2661
2660,760.0,0.007162694,2671
2670,762.0,0.007183068,2681
2680,762.0,0.007203654,2691
2690,762.0,0.007232566,2701
2700,762.0,0.007252105,2711
2710,762.0,0.007275096,2721
2720,762.0,0.007296702,2731
2730,764.0,0.007318133,2741
2740,766.0,0.007340066,2751
2750,766.0,0.00738783,2761
2760,766.0,0.007413257,2771
2770,766.0,0.007436992,2781
2780,766.0,0.007456251,2791
2790,766.0,0.00747544,2801
2800,766.0,0.007502118,2811
2810,766.0,0.007521857,2821
2820,768.0,0.007539772,2831
2830,768.0,0.007561514,2841
2840,768.0,0.00757978,2851
2850,768.0,0.00760129,2861
2860,768.0,0.007624791,2871
2870,768.0,0.007644511,2881
2880,768.0,0.007672682,2891
2890,768.0,0.007692773,2901
2900,768.0,0.007717632,2911
2910,768.0,0.007737533,2921
2920,770.0,0.007755651,2931
2930,770.0,0.007777046,2941
2940,770.0,0.007799345,2951
2950,770.0,0.007818921,2961
2960,770.0,0.007842314,2971
2970,770.0,0.007865457,2981
2980,770.0,0.007886517,2991
2990,772.0,0.007907663,3001
3000,772.0,0.007928102,3011
