iterations,fitness,time,fevals
0,543.0,0.003336041,644
10,546.0,0.006167106,1193
20,537.0,0.008637835,1745
30,527.0,0.010992066,2294
40,537.0,0.013270228,2846
50,539.0,0.015301301,3395
60,541.0,0.017470259,3948
70,541.0,0.022595286,4495
80,547.0,0.025108244,5042
90,546.0,0.027536889,5588
100,544.0,0.030179444,6129
110,546.0,0.03224985,6679
120,542.0,0.034469042,7227
130,539.0,0.037304594,7777
140,546.0,0.039978378,8326
150,543.0,0.04260655,8876
160,543.0,0.045795539,9424
170,543.0,0.048540302,9972
180,548.0,0.051080626,10514
190,545.0,0.053652662,11053
200,548.0,0.056075573,11607
210,545.0,0.058707548,12158
220,547.0,0.061244008,12713
230,545.0,0.064097025,13268
240,547.0,0.067268554,13815
250,545.0,0.070206965,14356
260,545.0,0.073049571,14908
270,547.0,0.076055658,15453
280,547.0,0.078939854,16005
290,549.0,0.081790141,16549
300,551.0,0.084736184,17087
310,551.0,0.087702967,17633
320,549.0,0.090811929,18182
330,545.0,0.094005852,18731
340,547.0,0.096660172,19283
350,551.0,0.099327208,19834
360,549.0,0.1019269,20386
370,547.0,0.104712929,20934
380,553.0,0.107833182,21485
390,549.0,0.110455344,22032
400,551.0,0.113229646,22583
410,549.0,0.115901557,23132
420,551.0,0.11847907,23677
430,551.0,0.121088851,24230
440,553.0,0.123749125,24784
450,556.0,0.12636396,25333
460,555.0,0.128951502,25878
470,557.0,0.131088547,26422
480,557.0,0.1336426,26975
490,559.0,0.135962807,27526
500,559.0,0.13940679,28065
510,559.0,0.142072889,28616
520,557.0,0.149000535,29166
530,559.0,0.151292293,29722
540,559.0,0.153516753,30270
550,559.0,0.155669085,30817
560,563.0,0.158425431,31365
570,561.0,0.161675512,31917
580,561.0,0.164679524,32474
590,561.0,0.167443204,33017
600,559.0,0.170532875,33564
610,559.0,0.173882033,34116
620,561.0,0.176384044,34665
630,559.0,0.179562059,35214
640,559.0,0.182804348,35764
650,559.0,0.185732891,36318
660,557.0,0.188893068,36866
